id_cliente,edad,genero,ingresos,plataforma,interacciones,compras,total_gastado,fecha_ultima_compra,costo_adquisicion
C462,34,M,90269,Facebook,14,3,159,2025-02-23,25
C463,28,M,112365,TikTok,11,1,34,2024-11-17,11
C464,45,M,74935,TikTok,22,3,144,2024-12-15,12
C465,30,M,76053,Instagram,22,1,68,2025-01-18,10
C466,46,F,57158,TikTok,23,2,136,2025-03-16,12
C467,56,M,110932,TikTok,12,3,153,2025-02-25,5
C468,33,M,62056,Instagram,24,4,240,2024-12-05,17
C469,58,F,115430,TikTok,20,2,68,2024-11-12,18
C470,28,F,89300,Instagram,18,4,268,2024-11-07,23
C471,39,M,71717,Instagram,15,4,304,2025-02-02,21
C472,35,M,67937,TikTok,24,5,430,2024-12-30,17
C473,20,F,93933,Facebook,12,2,188,2024-11-21,22
C474,48,M,28026,Instagram,16,2,100,2024-11-19,23
C475,51,F,75612,Facebook,19,2,162,2025-02-12,29
C476,49,M,31577,Instagram,14,3,144,2025-01-23,13
C477,24,M,55931,Facebook,18,1,35,2024-11-12,23
C478,38,M,101471,TikTok,26,3,183,2025-01-06,14
C479,59,F,59178,Instagram,18,1,78,2024-11-13,15
C480,47,F,96509,Instagram,23,3,63,2024-11-03,21
C481,43,M,24886,Instagram,31,2,172,2024-10-08,11
C482,20,M,113405,Instagram,18,1,32,2024-10-19,22
C483,53,F,47526,Instagram,25,5,475,2024-10-13,15
C484,45,M,49063,Instagram,19,2,108,2025-01-03,10
C485,22,M,39259,Facebook,22,4,312,2024-10-17,28
C486,24,F,32391,Instagram,16,1,67,2025-02-24,22
C487,37,F,95403,Instagram,28,3,258,2024-12-04,20
C488,44,M,66754,Instagram,14,2,146,2024-10-16,24
C489,52,F,52933,Facebook,27,2,148,2024-12-14,28
C490,20,F,66287,Instagram,26,3,240,2025-02-22,14
C491,36,F,30922,Instagram,23,1,43,2024-11-04,11
C492,51,F,92374,Instagram,20,5,155,2025-02-01,21
C493,21,F,115989,Instagram,19,2,102,2024-11-04,10
C494,35,M,39610,Facebook,22,3,219,2024-10-24,32
C495,36,F,115040,Facebook,21,3,198,2024-12-20,21
C496,31,M,64435,TikTok,24,3,93,2025-02-11,6
C497,37,M,76541,Facebook,20,2,192,2025-01-16,20
C498,54,F,111056,Facebook,22,3,177,2025-02-08,20
C499,39,F,34995,Facebook,11,4,296,2024-10-30,22
C500,24,M,102895,Instagram,18,4,368,2024-10-11,22
C501,37,M,62788,Facebook,23,3,294,2024-12-18,24
C502,47,M,51085,Facebook,18,2,72,2025-01-18,34
C503,59,F,52093,TikTok,12,1,77,2025-02-17,17
C504,37,M,89681,TikTok,29,2,44,2025-02-14,10
C505,57,M,110695,Facebook,16,1,75,2025-01-22,22
C506,27,M,35408,Instagram,22,1,23,2024-12-31,13
C507,55,M,38814,Instagram,15,2,60,2025-02-05,17
C508,49,M,43741,Facebook,20,2,86,2024-12-14,19
C509,40,F,39520,Facebook,25,2,56,2025-03-01,24
C510,30,F,90744,Instagram,22,4,136,2025-01-19,11
C511,56,F,63856,Facebook,29,2,192,2025-01-06,23
C512,55,M,37618,Facebook,14,1,58,2024-12-24,21
C513,49,F,55303,Instagram,26,2,192,2024-12-23,22
C514,31,M,21630,TikTok,16,2,102,2024-10-08,10
C515,45,F,101972,Instagram,25,2,198,2024-10-24,23
C516,49,F,83909,Facebook,21,3,153,2024-12-14,22
C517,27,F,106402,Instagram,18,3,264,2025-01-30,20
C518,42,F,83400,Instagram,16,1,41,2024-11-11,24
C519,30,F,35916,Facebook,24,3,219,2024-10-10,24
C520,50,F,89504,Facebook,16,1,42,2025-01-10,29
C521,25,F,118618,TikTok,24,1,47,2025-03-07,14
C522,19,F,96533,TikTok,20,4,128,2024-12-19,6
C523,38,F,70799,Facebook,20,4,372,2024-12-05,31
C524,48,F,98388,Instagram,22,4,112,2024-12-02,16
C525,18,M,94795,Instagram,24,2,62,2024-11-07,12
C526,25,M,38074,Instagram,23,1,30,2024-12-10,23
C527,48,M,42800,Facebook,16,3,126,2025-01-26,15
C528,23,F,65397,Facebook,17,2,182,2024-11-28,32
C529,28,M,43383,Facebook,18,1,47,2025-03-06,31
C530,23,M,31410,Instagram,17,4,348,2025-02-08,17
C531,53,M,71257,Facebook,23,5,385,2024-12-14,27
C532,57,M,115927,TikTok,25,5,410,2024-11-29,15
C533,21,F,40389,TikTok,15,3,150,2024-11-24,16
C534,31,M,96524,Facebook,15,1,92,2025-02-25,16
C535,37,F,118239,Instagram,21,4,308,2025-02-24,17
C536,33,F,69422,TikTok,16,2,106,2024-12-18,7
C537,37,F,97963,Facebook,17,2,170,2024-10-16,18
C538,20,F,43929,Instagram,19,1,81,2024-11-27,14
C539,55,F,113326,TikTok,17,2,80,2024-11-22,14
C540,22,F,55440,TikTok,18,3,111,2024-10-25,15
C541,45,F,33026,TikTok,20,2,58,2024-12-24,10
C542,25,F,75798,Instagram,24,3,222,2025-02-14,20
C543,55,F,40316,Instagram,23,3,285,2024-10-07,14
C544,43,M,30956,Facebook,19,1,71,2024-12-24,22
C545,29,F,74710,Facebook,14,4,392,2025-03-01,22
C546,55,M,63618,Facebook,24,1,32,2024-10-29,27
C547,55,M,98672,Instagram,27,1,91,2024-10-31,23
C548,44,F,69420,Instagram,17,1,88,2025-01-24,10
C549,40,M,92920,Facebook,19,3,111,2024-11-11,16
C550,34,M,25368,Facebook,25,1,34,2025-03-04,28
C551,52,F,109424,Facebook,18,2,134,2025-02-07,17
C552,57,F,66999,TikTok,19,5,255,2024-10-10,17
C553,30,F,81381,Instagram,20,1,87,2025-02-11,19
C554,33,M,24827,Instagram,15,2,170,2025-02-20,23
C555,20,F,48807,TikTok,33,2,170,2025-03-15,12
C556,24,M,56343,Facebook,27,3,147,2024-10-28,26
C557,22,M,101780,TikTok,19,4,168,2024-12-19,17
C558,23,M,21657,Instagram,19,4,204,2024-12-07,22
C559,35,F,113966,Facebook,21,4,100,2024-12-01,22
C560,20,M,23722,Instagram,19,2,178,2025-02-16,20
C561,39,F,103136,Instagram,18,2,44,2024-11-06,13
C562,29,M,110710,TikTok,23,4,168,2024-12-30,18
C563,22,F,55699,Instagram,19,1,44,2025-01-08,16
C564,31,F,105481,Instagram,23,4,176,2025-01-04,18
C565,52,M,28307,TikTok,12,4,256,2024-11-08,6
C566,34,M,88477,Instagram,28,1,94,2025-03-07,11
C567,35,M,81922,Instagram,24,1,61,2025-01-06,14
C568,30,M,116131,Instagram,20,3,246,2024-12-02,16
C569,57,M,38443,Instagram,16,4,352,2024-12-23,22
C570,33,M,72003,Instagram,17,2,180,2024-11-19,21
C571,54,M,108860,Instagram,20,3,288,2024-12-07,12
C572,38,F,73311,Instagram,24,1,89,2025-01-19,14
C573,53,F,23969,Facebook,15,3,114,2025-02-17,30
C574,30,M,103829,TikTok,18,2,184,2024-10-27,17
C575,55,F,116837,Facebook,22,3,69,2025-02-01,34
C576,35,F,48164,TikTok,22,1,87,2025-02-07,8
C577,51,F,116844,Instagram,19,1,50,2024-11-15,19
C578,52,M,96216,Instagram,26,2,170,2024-11-27,14
C579,27,M,110071,TikTok,20,1,50,2024-12-06,5
C580,41,M,22176,Instagram,21,1,69,2024-11-03,20
C581,48,F,31984,Facebook,20,3,216,2024-12-07,15
C582,24,M,41889,Instagram,26,1,59,2025-02-01,19
C583,28,M,60130,Facebook,15,4,272,2024-10-30,26
C584,19,F,68443,TikTok,19,3,87,2025-02-09,10
C585,57,M,53783,Facebook,22,3,123,2024-12-06,23
C586,44,F,107592,TikTok,15,2,184,2025-01-06,6
C587,43,M,65256,TikTok,12,1,79,2025-01-16,14
C588,18,F,101531,TikTok,15,3,291,2025-02-22,8
C589,32,M,34859,TikTok,21,2,58,2024-12-03,9
C590,31,M,50564,Instagram,14,4,164,2025-02-15,11
C591,53,F,27189,Facebook,21,4,156,2025-03-05,28
C592,55,F,93922,Facebook,17,3,291,2024-11-03,27
C593,33,M,92684,TikTok,21,1,63,2024-10-29,11
C594,58,F,50005,TikTok,20,4,388,2025-01-03,19
C595,50,M,119572,Facebook,18,1,51,2024-10-06,17
C596,30,F,108314,Instagram,21,1,44,2024-12-18,13
C597,39,M,54753,Instagram,18,1,94,2024-10-07,22
C598,41,M,24042,Instagram,13,4,344,2024-11-16,22
C599,18,M,114913,Facebook,22,1,22,2024-10-11,34
C600,22,M,25594,TikTok,23,3,69,2025-03-04,16
C601,55,M,27130,Instagram,24,3,213,2024-12-02,22
C602,39,M,95986,Instagram,13,3,141,2024-11-06,17
C603,37,M,83927,TikTok,20,1,61,2024-10-19,7
C604,28,F,80197,TikTok,20,2,122,2025-01-17,6
C605,52,F,99079,Instagram,21,2,60,2024-12-10,17
C606,21,F,118187,Instagram,24,4,224,2025-02-05,19
C607,41,F,41199,Facebook,24,2,46,2025-01-07,27
C608,49,F,99878,Instagram,17,3,192,2025-02-28,23
C609,45,F,102666,Facebook,18,2,110,2025-03-09,29
C610,31,F,56386,Instagram,20,1,64,2025-01-03,23
C611,42,F,20946,Instagram,18,2,114,2025-01-18,15
C612,40,F,75512,Facebook,23,1,93,2024-11-05,24
C613,24,M,107535,Facebook,19,1,72,2024-10-12,32
C614,21,F,111024,TikTok,16,3,207,2025-02-16,8
C615,25,M,113948,Facebook,17,3,153,2025-01-04,33
C616,35,M,20507,Facebook,21,2,112,2025-03-06,30
C617,56,M,25037,TikTok,20,1,41,2025-01-16,14
C618,29,M,59133,Instagram,24,4,80,2024-11-16,13
C619,43,M,25209,TikTok,19,4,152,2024-12-12,17
C620,35,M,96382,Instagram,29,2,62,2024-11-25,23
C621,47,M,28346,TikTok,25,1,34,2025-03-21,11
C622,56,F,23956,Facebook,27,1,52,2024-12-05,26
C623,48,F,116633,Facebook,25,2,82,2024-11-16,25
C624,23,F,111561,Instagram,19,1,33,2024-10-07,18
C625,45,F,98002,TikTok,20,4,352,2025-02-09,11
C626,49,F,97242,Facebook,21,3,66,2024-12-30,24
C627,27,M,110140,Facebook,21,4,152,2025-01-15,29
C628,25,F,108583,Facebook,20,1,27,2024-12-26,34
C629,33,F,58220,Instagram,26,5,450,2025-03-08,12
C630,24,F,73473,Facebook,27,2,58,2024-12-03,23
C631,25,M,72151,TikTok,12,1,45,2024-12-01,5
C632,31,F,88472,Instagram,30,2,194,2025-02-23,16
C633,35,F,48091,Facebook,18,2,174,2025-02-05,33
C634,51,M,87567,Facebook,32,2,176,2025-02-26,17
C635,37,M,86677,TikTok,24,2,132,2025-01-19,6
C636,29,F,69646,Facebook,17,3,162,2025-01-29,27
C637,43,M,59661,Facebook,25,2,140,2024-11-24,28
C638,39,M,81078,Instagram,24,3,237,2025-02-18,17
C639,36,F,33851,Instagram,12,5,295,2025-01-02,20
C640,55,F,101533,Facebook,22,5,455,2024-12-28,30
C641,43,M,48756,Facebook,16,3,186,2024-12-06,23
C642,40,F,21375,Instagram,29,1,40,2025-01-25,23
C643,56,M,41398,Instagram,21,3,177,2024-10-04,20
C644,24,F,21073,TikTok,23,3,228,2025-02-20,8
C645,38,M,60025,Facebook,21,1,36,2025-02-23,22
C646,58,M,71137,Facebook,19,1,25,2025-01-07,32
C647,31,F,22881,Instagram,14,1,38,2024-10-28,17
C648,41,M,83212,Facebook,27,1,35,2024-10-27,17
C649,40,F,90354,Facebook,17,2,106,2025-01-02,30
C650,57,M,21462,Instagram,17,3,267,2024-12-17,11
C651,58,M,26191,TikTok,13,2,74,2024-12-25,15
C652,26,M,69630,Instagram,18,2,90,2024-11-11,24
C653,34,F,93870,Instagram,21,3,294,2024-10-28,12
C654,19,M,56444,TikTok,16,3,246,2024-12-03,17
C655,26,F,79658,Facebook,27,1,32,2025-03-11,17
C656,54,F,115305,Instagram,17,1,59,2025-01-18,21
C657,56,F,85364,TikTok,18,4,200,2025-03-03,11
C658,34,M,92833,Instagram,23,1,89,2024-12-14,18
C659,35,F,52330,Facebook,23,2,162,2024-10-30,34
C660,41,F,88968,Instagram,24,3,99,2024-12-11,13
C661,53,F,51186,TikTok,11,1,91,2025-01-02,5
C662,36,F,21577,TikTok,17,4,212,2025-02-15,5
C663,42,F,81957,Instagram,18,3,282,2025-02-25,17
C664,51,F,33386,TikTok,26,3,270,2024-11-06,10
C665,18,M,22716,Facebook,22,4,104,2025-02-24,22
C666,18,M,70906,TikTok,13,4,244,2024-11-26,10
C667,50,F,94417,Instagram,23,3,201,2024-11-10,24
C668,49,F,53139,TikTok,22,2,72,2024-11-19,19
C669,41,M,67766,Instagram,19,1,89,2025-02-24,11
C670,32,M,57425,Facebook,16,3,288,2024-12-08,18
C671,51,F,119287,TikTok,18,1,32,2025-03-22,12
C672,51,F,82699,TikTok,18,2,100,2024-10-21,18
C673,55,M,103981,Instagram,19,2,150,2024-12-19,17
C674,46,F,71796,TikTok,24,4,248,2025-03-06,17
C675,33,M,71702,Instagram,28,3,264,2025-01-13,11
C676,37,F,87087,Instagram,10,2,152,2025-01-16,12
C677,26,F,109962,TikTok,20,4,192,2024-10-08,8
C678,50,F,46950,TikTok,16,2,92,2025-01-23,5
C679,49,M,30400,Instagram,16,4,324,2025-02-17,21
C680,40,M,91537,TikTok,17,1,73,2024-11-30,14
C681,54,M,110282,Instagram,24,1,77,2025-01-15,16
C682,24,F,91927,TikTok,16,5,355,2024-11-29,6
C683,46,M,72116,Facebook,26,5,375,2024-11-15,28
C684,37,F,58871,TikTok,16,1,82,2025-01-22,15
C685,52,F,114781,Instagram,24,2,168,2025-02-20,23
C686,47,M,87695,Instagram,17,2,196,2024-12-03,11
C687,39,F,48610,Instagram,17,1,20,2025-01-30,17
C688,38,M,80892,Facebook,15,1,99,2025-01-17,20
C689,53,M,69737,Facebook,20,5,485,2025-01-04,25
C690,33,M,52769,TikTok,15,4,164,2025-02-19,14
C691,58,F,28320,Facebook,21,2,128,2024-12-16,29
C692,40,M,75830,Facebook,18,1,83,2025-01-13,27
C693,19,M,99737,Instagram,20,2,96,2024-10-20,10
C694,52,F,79470,Facebook,15,4,168,2025-01-11,17
C695,20,F,76633,Facebook,21,4,116,2025-01-11,32
C696,43,F,24321,Instagram,25,1,93,2024-11-28,23
C697,59,F,34130,Instagram,21,2,92,2025-02-23,21
C698,34,F,81247,Facebook,20,2,180,2025-03-10,28
C699,32,M,40056,Facebook,25,2,114,2025-02-10,15
C700,41,F,52167,Instagram,17,4,84,2024-12-17,23
C701,41,F,23720,Instagram,28,5,295,2024-12-28,13
C702,38,M,85425,Facebook,20,1,64,2024-12-31,24
C703,34,F,71272,Instagram,24,5,195,2024-11-23,23
C704,26,M,97004,Instagram,20,4,284,2025-02-25,24
C705,42,M,62137,Instagram,17,4,88,2025-02-09,19
C706,36,M,89904,Facebook,18,4,364,2025-01-30,26
C707,53,F,77204,Instagram,22,4,320,2025-01-28,15
C708,18,F,35896,Instagram,11,3,75,2024-10-30,19
C709,37,M,99183,Instagram,23,1,90,2024-10-13,16
C710,43,M,72344,Facebook,18,2,90,2025-03-21,27
C711,31,M,31549,Instagram,27,3,135,2024-10-25,10
C712,45,M,118095,Instagram,10,2,192,2025-02-28,13
C713,34,M,101149,Instagram,29,3,291,2025-03-07,21
C714,36,M,97355,Instagram,20,1,37,2025-03-11,22
C715,47,F,101268,Instagram,15,3,138,2025-01-29,12
C716,54,M,37199,Facebook,25,2,176,2025-02-28,21
C717,54,M,56110,Instagram,15,1,40,2024-11-22,12
C718,28,F,106437,TikTok,28,2,66,2025-03-13,12
C719,29,M,20363,TikTok,17,3,108,2024-11-28,11
C720,18,F,50825,Facebook,21,1,93,2024-12-15,18
C721,23,F,49063,TikTok,22,3,276,2025-03-21,17
C722,25,M,36121,Instagram,14,4,108,2025-02-15,20
C723,46,M,30492,Instagram,24,1,39,2024-12-26,23
C724,24,F,51624,Facebook,26,4,324,2024-11-21,15
C725,23,M,103600,TikTok,23,1,91,2024-10-25,7
C726,23,F,105844,Instagram,16,2,150,2025-01-25,18
C727,49,M,75087,TikTok,15,3,153,2025-02-25,14
C728,42,F,57706,Facebook,19,2,100,2025-01-18,16
C729,24,M,33543,TikTok,25,2,108,2024-11-29,5
C730,35,M,60701,TikTok,16,5,425,2024-10-10,12
C731,50,M,119246,Facebook,23,3,114,2025-02-28,27
C732,33,F,88416,TikTok,28,2,152,2024-12-01,16
C733,22,F,97209,Facebook,17,2,154,2025-01-06,27
C734,19,M,47594,TikTok,32,3,63,2024-11-16,16
C735,54,M,91558,Facebook,14,3,153,2025-03-08,26
C736,54,M,95148,Instagram,15,2,138,2024-10-31,14
C737,59,M,37143,Facebook,24,2,178,2025-01-17,21
C738,21,F,108074,Instagram,22,2,118,2024-10-23,21
C739,33,F,53757,Facebook,17,2,56,2025-03-11,18
C740,22,M,113109,Facebook,18,1,96,2024-12-10,34
C741,59,M,103308,TikTok,18,2,104,2025-01-11,14
C742,58,F,105092,Facebook,16,3,72,2024-12-30,33
C743,27,F,91051,TikTok,18,2,160,2025-01-29,10
C744,35,M,25629,Facebook,24,3,192,2025-02-23,16
C745,59,F,92267,TikTok,17,1,36,2024-12-01,8
C746,44,M,24951,Instagram,21,1,81,2025-02-13,12
C747,40,F,119477,Facebook,23,2,42,2025-02-02,18
C748,41,F,89351,Facebook,19,4,396,2024-12-02,29
C749,30,F,92590,Facebook,29,2,172,2024-11-30,18
C750,39,M,80408,TikTok,20,2,150,2024-12-18,6
C751,48,F,60633,Instagram,15,4,140,2024-10-09,16
C752,38,M,79342,Facebook,20,2,74,2025-01-20,31
C753,53,M,53635,TikTok,24,1,63,2024-11-26,8
C754,21,F,77889,Instagram,20,4,116,2025-03-13,11
C755,55,M,93690,TikTok,23,1,97,2024-12-28,16
C756,47,F,106064,Instagram,10,1,71,2025-02-11,18
C757,55,F,50270,TikTok,24,3,243,2025-02-08,7
C758,53,F,101515,Instagram,20,3,120,2024-12-21,19
C759,33,M,116055,TikTok,20,2,94,2025-03-18,18
C760,38,M,99790,Facebook,23,4,236,2025-01-15,20
C761,42,M,98462,Facebook,20,2,150,2024-12-01,27
C762,40,M,58258,Instagram,21,1,85,2025-03-04,14
C763,36,F,94231,Facebook,21,4,368,2025-03-06,21
C764,44,F,31182,Facebook,19,3,174,2024-11-26,16
C765,24,M,91206,TikTok,13,1,49,2025-02-22,8
C766,26,F,71012,Facebook,13,1,49,2024-12-25,32
C767,28,M,113794,Instagram,18,2,68,2024-10-18,16
C768,41,F,54812,Instagram,21,4,336,2024-12-04,12
C769,18,M,37929,Instagram,14,1,37,2024-12-01,24
C770,49,M,27194,TikTok,26,3,189,2025-01-10,16
C771,48,F,107201,Instagram,18,2,56,2025-02-16,16
C772,35,F,71588,Instagram,18,5,220,2024-10-18,23
C773,29,F,104161,Facebook,15,1,57,2025-01-27,25
C774,21,F,44014,Facebook,23,4,276,2025-02-09,15
C775,55,M,26523,Instagram,20,2,72,2025-01-11,21
C776,58,M,70654,Instagram,21,3,267,2025-02-06,12
C777,51,M,55371,Instagram,19,1,93,2025-01-31,24
C778,20,F,102428,Instagram,20,2,170,2025-03-19,21
C779,27,M,26743,Instagram,17,3,84,2025-03-02,10
C780,41,F,89093,Facebook,26,2,118,2025-01-28,18
C781,52,M,62462,Facebook,19,3,96,2024-10-19,26
C782,23,M,58672,Instagram,17,3,288,2025-01-16,13
C783,45,F,97994,Instagram,24,4,316,2024-11-03,20
C784,41,M,83044,TikTok,25,1,31,2025-03-10,8
C785,27,M,108416,TikTok,24,2,44,2024-11-23,13
C786,22,F,95645,Instagram,15,3,258,2025-02-20,16
C787,28,M,101132,Facebook,14,1,99,2024-10-21,21
C788,29,M,80102,TikTok,23,3,63,2024-12-29,11
C789,42,M,105326,Instagram,24,4,96,2025-03-05,21
C790,55,F,29589,Facebook,19,2,122,2024-11-20,19
C791,35,M,110198,TikTok,13,2,42,2024-12-19,5
C792,30,M,47304,Instagram,27,1,39,2025-02-27,20
C793,44,M,56701,Instagram,22,2,132,2025-01-29,19
C794,55,M,55268,Instagram,19,3,249,2024-12-20,16
C795,56,M,114979,Instagram,17,4,308,2024-10-19,23
C796,50,M,79412,Instagram,22,1,50,2024-10-18,16
C797,56,M,81720,Facebook,19,2,166,2025-01-13,25
C798,26,F,83745,TikTok,20,3,285,2024-10-10,6
C799,38,M,85584,Instagram,20,3,135,2025-01-10,24
C800,22,F,50461,Facebook,22,3,213,2025-02-04,29
C801,48,M,86060,Instagram,20,1,30,2025-03-15,17
C802,50,F,32916,Instagram,15,4,328,2024-12-28,16
C803,37,F,87847,TikTok,21,2,56,2025-03-08,14
C804,47,F,45993,Facebook,26,2,180,2024-10-23,30
C805,58,M,89351,Instagram,21,2,184,2024-12-22,22
C806,41,F,46572,TikTok,19,4,364,2024-11-10,14
C807,59,M,64678,TikTok,18,1,44,2025-01-09,14
C808,44,M,101494,TikTok,20,2,50,2024-11-18,14
C809,23,F,53332,Facebook,12,4,164,2025-02-14,16
C810,37,F,117382,Facebook,17,2,44,2025-02-05,30
C811,28,F,90871,Instagram,22,2,86,2025-02-16,15
C812,41,M,59451,Instagram,27,3,219,2024-10-30,13
C813,32,F,100632,Facebook,21,2,124,2025-01-13,16
C814,52,M,83884,TikTok,27,4,232,2025-03-20,14
C815,29,F,31801,Instagram,13,4,360,2024-10-14,10
C816,21,F,81715,Facebook,22,2,158,2025-01-26,32
C817,52,F,60733,TikTok,18,2,168,2025-01-13,10
C818,39,F,40183,Facebook,21,1,69,2024-10-05,25
C819,35,M,78901,Instagram,22,3,174,2025-02-22,11
C820,43,F,21620,Instagram,26,4,388,2025-02-02,10
C821,54,F,75809,Facebook,22,1,70,2025-03-21,34
C822,58,M,66202,Facebook,25,2,66,2025-03-11,19
C823,52,M,48036,Instagram,13,4,352,2025-02-06,10
C824,59,F,40104,TikTok,16,2,152,2025-02-22,5
C825,31,F,41400,TikTok,17,3,69,2024-12-31,19
C826,56,F,86255,Facebook,22,3,249,2024-12-11,25
C827,59,F,99569,Instagram,17,5,480,2024-11-24,19
C828,31,F,70227,TikTok,18,3,258,2025-02-21,9
C829,29,M,111164,Facebook,16,1,21,2025-01-20,17
C830,20,F,81869,Instagram,19,5,370,2024-11-06,13
C831,19,F,21468,Facebook,22,3,288,2024-12-03,23
C832,22,M,70281,TikTok,18,2,178,2024-11-25,16
C833,20,M,57260,Facebook,20,2,124,2025-02-02,17
C834,59,M,63723,Instagram,23,4,148,2024-12-28,10
C835,53,F,118919,Facebook,16,3,147,2025-03-15,34
C836,51,M,41304,Instagram,26,3,273,2024-10-19,24
C837,57,M,60927,Instagram,19,1,48,2024-10-07,19
C838,58,F,60736,Facebook,26,5,130,2025-02-25,33
C839,49,M,57387,Instagram,16,4,180,2024-11-10,17
C840,39,M,55790,Instagram,23,2,114,2024-11-13,22
C841,23,F,47181,Facebook,19,3,273,2025-01-08,32
C842,34,M,54550,Instagram,18,2,66,2025-03-01,23
C843,40,M,115335,Facebook,28,1,74,2025-03-14,32
C844,32,F,55891,TikTok,28,2,156,2025-01-12,6
C845,36,M,87906,Facebook,32,3,90,2024-11-22,32
C846,47,M,66531,TikTok,34,2,62,2025-01-05,9
C847,58,M,74401,Facebook,18,3,195,2025-02-22,19
C848,52,F,67599,Instagram,9,4,396,2025-01-08,15
C849,49,F,95839,Facebook,18,3,135,2025-02-22,33
C850,20,F,78701,Facebook,17,3,252,2024-10-25,30
C851,44,M,60297,Facebook,20,1,36,2024-11-16,20
C852,57,M,55321,Facebook,16,1,65,2024-10-16,34
C853,22,F,103028,TikTok,15,2,100,2024-10-13,15
C854,56,F,56445,Instagram,9,1,46,2025-03-21,23
C855,56,M,45988,Facebook,20,2,114,2024-10-26,34
C856,42,M,88993,Instagram,24,1,20,2025-01-31,18
C857,22,F,101932,TikTok,21,5,475,2024-12-19,7
C858,22,F,22017,Facebook,16,4,288,2024-10-15,21
C859,22,M,23543,Facebook,24,2,70,2024-11-27,22
C860,29,M,108780,Instagram,12,1,69,2025-01-05,22
C861,49,M,37393,Facebook,16,1,60,2025-01-08,29
C862,41,F,33265,Facebook,18,1,74,2025-03-07,31
C863,52,M,29215,Instagram,23,1,68,2025-02-18,19
C864,42,M,109876,TikTok,20,2,78,2024-10-16,5
C865,36,F,93396,Facebook,18,2,104,2025-03-05,21
C866,26,M,94656,Facebook,21,3,279,2024-12-25,31
C867,38,M,35882,Instagram,24,2,198,2025-03-16,20
C868,33,M,109826,Instagram,17,2,80,2025-03-06,19
C869,49,M,101029,Instagram,17,1,72,2025-01-21,17
C870,55,F,98082,Facebook,24,3,267,2025-02-06,34
C871,51,F,113102,Instagram,19,3,270,2025-02-05,24
C872,48,F,69111,TikTok,27,1,55,2025-02-27,15
C873,44,M,54840,TikTok,28,2,90,2024-11-06,15
C874,52,F,106335,TikTok,17,1,72,2024-12-21,12
C875,52,F,62942,Instagram,24,2,76,2024-11-03,20
C876,32,F,49086,Facebook,18,2,90,2024-12-05,25
C877,19,M,73331,TikTok,22,1,78,2024-12-23,19
C878,28,M,55739,Facebook,24,2,186,2024-11-06,16
C879,52,F,98218,Instagram,22,3,225,2024-10-18,24
C880,28,F,20294,Instagram,23,1,40,2024-11-27,18
C881,49,F,82257,Facebook,26,2,108,2024-12-12,27
C882,38,F,66737,TikTok,19,2,50,2025-01-15,5
C883,29,F,49283,Facebook,15,3,78,2024-10-18,26
C884,31,F,59339,Facebook,13,1,43,2024-12-11,31
C885,51,F,27847,Instagram,21,4,120,2024-10-11,24
C886,46,F,73019,Instagram,18,1,72,2024-11-11,20
C887,44,M,99971,Facebook,13,2,164,2025-02-25,19
C888,54,M,114945,TikTok,23,2,194,2025-01-29,11
C889,55,F,31907,Instagram,24,3,141,2025-01-15,19
C890,48,F,79758,Instagram,34,2,172,2025-03-16,19
C891,40,F,22413,Instagram,21,3,180,2025-02-03,11
C892,59,M,119096,Facebook,13,4,392,2025-01-02,34
C893,44,F,83079,Facebook,19,3,291,2024-10-13,24
C894,27,F,42301,TikTok,25,5,295,2024-11-20,10
C895,47,M,77089,Facebook,24,3,75,2024-11-16,15
C896,57,M,32178,Facebook,23,3,264,2025-03-06,15
C897,25,M,52312,Instagram,19,2,180,2025-01-28,19
C898,37,F,38161,Instagram,17,3,195,2025-03-01,18
C899,28,M,79055,Instagram,15,2,118,2025-02-17,17
C900,49,M,92782,Instagram,20,2,104,2024-11-30,21
C901,46,M,53172,Facebook,20,2,130,2024-11-07,19
C902,27,M,20968,Instagram,17,4,272,2025-03-12,10
C903,53,M,56390,Instagram,16,1,75,2024-11-25,14
C904,21,M,76572,Instagram,22,3,261,2025-01-30,23
C905,33,F,56486,Instagram,19,2,166,2024-12-10,15
C906,29,F,76326,Facebook,20,4,296,2024-11-24,21
C907,53,F,28536,Facebook,16,2,94,2024-10-19,26
C908,32,F,37127,TikTok,21,3,99,2024-12-22,19
C909,42,M,103276,Facebook,26,2,132,2025-01-11,27
C910,55,F,23650,Instagram,23,3,81,2025-01-30,23
C911,44,F,67085,Instagram,20,2,166,2024-11-20,10
C912,46,M,58931,TikTok,22,1,57,2024-12-20,5
C913,58,F,111737,TikTok,18,2,184,2024-10-07,19
C914,59,F,66936,Instagram,24,5,310,2024-11-27,16
C915,52,M,69377,Instagram,21,3,105,2024-11-07,15
C916,42,F,50815,Facebook,26,3,117,2024-11-10,34
C917,40,F,88921,Instagram,26,3,81,2024-11-20,20
C918,37,F,88274,Instagram,21,5,260,2025-02-20,23
C919,51,F,30481,Facebook,13,2,150,2024-11-08,21
C920,42,M,30940,Facebook,16,5,245,2025-03-06,17
C921,27,F,35187,Instagram,25,2,136,2024-10-14,11
C922,27,F,93994,TikTok,24,3,108,2024-12-09,10
C923,29,F,68340,Facebook,21,3,198,2025-03-17,22
C924,33,M,68367,Facebook,20,1,31,2024-11-05,32
C925,24,M,102797,Instagram,14,1,90,2024-11-21,16
